,Astrocyte,Microglia-PVM,L2/3 IT,Oligodendrocyte,Chandelier,Endothelial,L4 IT,L5 ET,L5 IT,L5/6 NP,L6 CT,L6 IT,L6 IT Car3,L6b,Lamp5,Lamp5 Lhx6,OPC,Pax6,Pvalb,Sncg,Sst,Sst Chodl,VLMC,Vip
192,CD96,ITPKB,CSF1R,STON2,MIR4300HG,CFAP47,HEPACAM,MMD2,SLC35F4,HSPA1A,PDGFD,PAWR,APOLD1,ADAMTS6,RGMA,CD22,ACSBG1,VSIR,CSF1R,LNCAROD,SHROOM4,ARHGAP15,PAPLN,VAV3
193,H2BC18,PDGFD,KCNE4,NHSL1,NDRG2,LOC105373170,EPCAM-DT,MECOM,CD99,LINC01374,NOS1,ARHGAP31,IRAK3,SLC6A20,TBXAS1,P2RX1,NDST4,ID1,GPR37L1,PREX1,LINC01684,LINC00472,PTGDS,CYBB
194,ARHGAP31,KLHL6,CALB2,PLIN2,ZNF804A,HLA-DMB,IFNG-AS1,ZCCHC24,LRRC63,LINC00924,EMP2,LINC03002,SELENOP,LGALS9,UST,ARHGAP25,RASGRP3,CNTN2,MECOM,ADAM12,BNC2,HEPACAM,DNAH11,CHODL
195,PLAAT3,OBI1-AS1,C3,CDC42EP4,PDLIM5,PPFIBP2,ADAMTS6,ABCA1,MOG,PLSCR4,LYPD6,CD44,ALDH1A1,RASGEF1B,LINC01036,SLC4A4,HS3ST2,GLI2,ASPA,PAPLN,VWF,SLC11A1,SDC4,EPCAM-DT
196,NINJ2,SMOC1,ARHGAP24,STK32B,ENTPD1,CMTM7,C5orf64,NDST4,CSRP1,PON2,GNG12,KIT,PLPP4,GNA14,EMX2OS,HLA-B,GPC3,ITGAL,LCP2,RHOJ,CLIC4,DOCK5,LINC00298,SLC1A3
197,LINC01821,TPD52L1,DAAM2,CHRNA7,ATP10B,LINC01505,FAM177B,PLA2G4A,RFTN2,FLI1,IL21R,CGNL1,PDLIM1,LINC01098,PLPPR1,SLC7A7,BNC2,LIPG,XAF1,DOCK8,EMCN,GCNT2,OLFML3,ZCCHC24
198,ANO2,MYO1E,KIAA1755,AHNAK,INPP5D,HILPDA,CBLN2,XAF1,ITGAX,COL5A3,PYHIN1,DNAH11,CFAP47,CHD7,TXNIP,LOC105375483,MX2,CHD7,LINC01411,CPA6,PRDM16,YAP1,GASK1B-AS1,NKX6-2
199,PI16,NKAIN3,PDK4,DACH2,PRR18,RUBCNL,PDGFD,VCAN,TGFB2,UACA,CD44,TNFRSF1B,LINC01036,LOC105376219,SLC27A6,LINC01684,LAMA3,FBLN1,ZNF385D,FREM2,MYOF,LNCAROD,CYSLTR2,C10orf90
200,RHBDF2,TLR5,ZNF385D,H2AC6,LINC01470,TFEB,TMCC3,LAMA3,FGD3,YBX3,SH3TC2,LINC02798,PHYHD1,F3,PLCE1,PIK3AP1,XAF1,ALDH1A1,CSF2RA,SLC39A12,CD163,MYO1E,BCAS1,RCSD1
201,EMCN,LYL1,PPFIBP2,GLI3,CHI3L1,LRP4,MILR1,SLAMF6,STEAP1B,RCSD1,HYCC1,LINC01482,MGC4859,EMX2OS,IRAG1,CPM,SKAP1,GREM1,FAT4,SH3TC2,PHYHD1,RNF220,ARHGAP42,MAL
202,HTR2C,PHYHD1,CGNL1,H2BC11,MEGF10,GNB4,LYN,LINC02642,FA2H,PLPP2,PLSCR4,MRC1,IQGAP2,PLCE1,IRAK3,HSPB1,TBXAS1,TMEM156,RGMA,H2BC18,C4orf19,CALCRL,NPSR1,EMCN
203,RGS10,RNASE6,STEAP1B,ADAM12,COL9A1,ACSL1,ASPA,SHROOM4,TANC1,MYH11,CD163,ITGB5,RANBP3L,CYBA,OLIG1,SCIN,NLRP1,SLCO1A2,ADGRL4,C21orf91,ABCC9,CALB2,TRIM22,YBX3
204,CNR1,LOC105370532,RHOU,TNS3,SYTL4,SLC27A6,ARHGAP31,ALOX15B,CD74,CD74,SYNE2,CALB2,RNASE1,HES1,CD99,RGR,MT1M,ROBO2,LINC02997,MIR3667HG,CRISPLD2,LOC102546299,HS3ST4,PARVG
205,SLCO1A2,MS4A7,LINC02884,GAD2,GAB3,EYA1,ACSS1,IL18R1,BCL6,LINC00639,SHROOM4,EGFR,MSR1,EPSTI1,INPP5D,LITAF,DDIT4,RAMP2,CD74,PADI2,DNAH11,ENOX2,PROX1-AS1,LINC00326
206,LINC00639,CT69,COL4A5,LINC00276,GPC3,UST,OLIG1,CR1,DOCK8,SRGAP1,LHFPL3,MT1E,LPCAT2,PARD3B,TSPAN15,FAM177B,PDGFD,RNF152,LITAF,PIK3R5,NFIA,FAM107A,GPR149,LOC100506474
207,LTC4S,SNTB1,ALOX5,TNFAIP8,PXK,CD79B,BCAS1,THSD7A,CA8,HLA-DPB1,ACSS1,EMP2,CSF1R,LPCAT2,AGBL1,C4orf19,LINC02240,CD9,LINC01265,WDR49,AASS,CD44,HS3ST5,SLC27A6
208,HMOX1,SLAMF6,GAD2,COL21A1,ERBB3,DCN,PBX3,BAG3,HGF,HYCC1,CNDP1,RAD51B,SLCO1A2,RHOH,EYA1,TRIM56,KLF2,LINC02899,VEGFA,SLC31A2,MIR4300HG,TMT1A,ZBTB20,GPC3
209,SRGAP1,DSEL-AS1,ADGRD1,SLC19A1,CNDP1,GGT5,PCAT1,MAL,STON2,HS3ST4,TNS1,RELN,COL6A2,OPALIN,H2BC18,MIR3681HG,SLC31A2,NUPR1,HS3ST5,TNFAIP8,CA8,GNG12,LAT2,GLI3
210,H2BC4,KCNJ10,MT1X,DISC1FP1,PRELP,LNCAROD,CALB2,PITPNC1,PPP1R14A,CARNS1,FOXO1,RIN2,SHROOM4,TMCC3,ROR1,UACA,CYSLTR1,MIR4300HG,LINC00924,GPR37,COL4A5,EPCAM-DT,RGS5,SP100
211,MT1H,LYZ,MOG,CDH20,SLC25A18,MT1F,FYB1,ADGRD1,SYK,CSF2RA,SYTL4,PXK,MGAM,LAMA3,PRDM16,ANO2,ENG,STK33,ARHGAP15,LINC02712,PDGFRB,HLA-DPA1,RUBCNL,LINC01608
212,NDNF,ABI3BP,CDH19,SOCS3,MAML2,CNTN2,ITGB4,ABTB3,CSF1R,VAV3,LPAR1,GGT5,ZFHX4,MILR1,YAP1,FLI1,FLT1,LOC102724768,VCAN,LRP2,MT1E,SLC25A18,PIK3R5,LTC4S
213,CNTN2,PRDM16,CDC14A,ATP1B2,SV2C,TSC22D4,LTC4S,LAMA2,CPNE2,SLCO1C1,NLRC5,F11-AS1,SLC1A5,STAB1,GNA14,C21orf91,CPVL,HILPDA,SLC1A3,NXPH2,APOD,FSHR,KIT,PLEKHB1
214,TANC1,SELENOP,SV2C,DNAH11,SLC25A48,RFX4,ITGA8,SLC25A48,ITIH5,LOC105375483,CD74,SLC1A3-AS1,CA2,PAWR,SEPTIN4-AS1,TMEM156,MAML2,LINC01088,GPRIN3,CD58,SEMA5A,NINJ2,TRPC6,MYRF
215,LINC02072,PDE3A,ASPA,ADAMTS6,MCTP2,PCSK6,LPCAT2,PSTPIP2,TLR4,RGL3,ZIC1,LHFPL3,GRAP2,ARRDC5,PLPP4,PAWR,BAG3,ERMN,SLC25A48,ARHGAP22,CHODL,C1QA,LINC03002,PRDM16
216,GRIN3A,PPP1R9A-AS1,TNFRSF1B,ARHGEF26,RIPOR3,SLC7A2,CD82,CD38,FLI1,LRMDA,ZFP36L1,COL21A1,TTYH2,MSR1,CD163L1,KCNJ10,HIP1,COL6A3,TRPS1,LHCGR,ENG,CREB5,LINC02798,MIR3667HG
217,SLC31A2,HEPACAM,CRYAB,BMP7,ADARB2,CEBPD,MEIS1,PTGDS,RELN,HLA-DRA,SPP1,CPNE2,RHOJ,PIEZO2,LRP2,RHBDF2,GRIN2C,HLA-E,GALNT15,NLRP1,GNA14,TANC1,CD9,UST
218,CD14,ATP10B,HGF,YBX3,CD44,EZR,GPR37L1,CSPG4,MT1E,PLAC8,GAD2,PDE1C,ITIH5,SDC4,SCHLAP1,LINC01036,CD96,GASK1B-AS1,C4orf19,SKAP1,ST18,ZFHX4,SRARP,ITK
219,CCDC200,EPCAM-DT,EZR,HILPDA,CHRM2,VWA1,PRELP,AKR1C2,HIF3A,LCP1,TAFA4,HLA-DRA,SRGAP1,SELPLG,LOC100506474,VAV3,MYO1F,DOCK2,MT2A,MECOM,THSD7B,SNTB1,STOM,TMEM156
220,LRRC63,LINC01748,MEGF10,SLCO1C1,TRIM56,ATF3,ARHGEF26,CD84,SH3TC2,HLA-E,PLEK,LINC00639,IFI16,EYA1,LINC01090,PLSCR4,GFAP,COL4A5,CDC14A,SLC27A6,CLDN11,IGFBP7,CSRP1,PECAM1
221,PLIN5,LINC01630,HCLS1,LAT2,KCTD12,SELENOP,FLT1,CLCA4,TMC6,LOC100507336,RNF220,IQGAP2,ABCA8,TGFBI,LINC01265,ADAM33,CD99,CLMN,ETNPPL,LINC02899,C3,MX2,ATP10B,WHRN
222,AIF1L,FAM107B,IFI16,IL13RA1,ADGRE2,B4GALT1,EZR,CYP19A1,ZNF804A,PMP22,ACSBG1,GAB3,LINC02884,LHFPL2,ENTREP1,PREX1,LINC01374,HBA2,ELMO1,LRMDA,XYLT1,KLF4,TENM1,PRR5L
223,SLC7A2,MIR4300HG,ABCA1,ADCY7,HLA-DPB1,PIEZO2,COL21A1,PAMR1,SLC35D2,TMIGD3,LINC02432,HBA1,GPNMB,MECOM,THBS1,PROX1-AS1,SLC5A11,RAB20,LRRC63,CYBB,LOC124903183,LOC105373347,ARHGAP25,CFAP47
224,C5orf64,SLCO1A2,SLCO1A2,MIR4527HG,SLCO1C1,NXPH2,CECR2,B4GALT1,SEMA3C,ITGAL,GLI2,AXL,SLC31A2,EZR,TRIM22,CASP4,MAP3K8,GPR183,LTC4S,GLUL,LOC100507336,SEMA3B,HEPACAM,CDH19
225,SPATA13,KANK1,PAPLN,GPNMB,MLC1,SLC25A18,TAFA4,TYMP,SLC27A6,FBXL7,PBX3,TMEM63A,LINC01098,ABCA8,KLHL6,ARRDC5,FAM20A,BCAS1,FBLN1,PRIMA1,PLLP,STEAP4,GLDN,FLI1
226,KIF19,KIF6,FA2H,SLC24A3,RAB20,LRRC32,SLC35D2,CPM,CLEC5A,ATP10B,GLUL,SYK,OLIG1,VAV3,CD163,PLD1,LOC105370532,LINC00609,TRIM22,SLC25A18,ADAMTS9,CD84,CFTR,LOC107985126
227,ANKRD44,IGFBP5,EYA2,THSD4,NLRC5,PCSK5,LMNTD1,LHFPL3-AS1,CDH19,RBM47,ANXA3,SFMBT2,HSPA2,CEACAM21,DOCK8,COBLL1,FMO2,GEM,RASSF2,ZNF98,HMCN1,GLI2,RAB20,HGF
228,NXPH2,DACH2,LOC101926964,PRKCH,CHST11,LPCAT2,KLHL6,ITPR2,GAD2,AIF1L,ITGAL,SHROOM4,ST18,IFITM3,LTBP2,APOD,EBF1,CYP27A1,EDNRA,ACSBG1,AQP1,PDLIM5,DCN,NFATC2
229,SV2C,SLC7A11,NCKAP5,WDR49,AMER2,GRAMD2B,AGT,MT2A,EBI3,MCTP2,ITGB4,PLAC8,COL6A3,KIF26B,NIBAN1,TRPS1,FGD4,SHROOM4,IRAG1,CD14,AXL,ZNF804B,ASPA,TCF7L1
230,SLC11A1,KIF26B,LOC124909494,HDAC2-AS2,DTHD1,ADCY7,APCDD1,FRMD4B,CYBA,CD53,MS4A4E,PBX3,VWA1,CNTN2,LOC101928516,ACSBG1,ACSM5,SLA,DAPK2,KANK1,SLC39A12,PLSCR4,ABCA2,SLC6A12
231,SIGLEC1,XYLT1,RAD51B,IGFBP5,PAPLN,AKR1C2,CLIC4,SRGN,GPR37L1,GPX3,TMEM98,LRMDA,CARD11,TMEM132C,PLEKHH2,CSRP1,LRP4,PRELP,FA2H,NPSR1,NID1,LMO2,BCHE,GRAP2
232,LINC01091,EYA1,PAX6-AS1,MGST1,ACSS1,LINC01099,KCNIP1,CEBPD,PLPP2,CLIC4,ADAM33,HCLS1,PPP1R14A,HGF,SLC4A4,CPED1,LINC01091,PCDH15,GCNT2,NUPR1,CA2,FLI1,EMP2,IL4R
233,LINC01317,RERG,PLAC8,TENM1,EYA4,HPSE2,VAV1,EMP2,SEPTIN4-AS1,CGNL1,ABTB3,MUSTN1,CHRM2,CECR2,AEBP1,BNC2,LUCAT1,DUSP1,CSRP1,LINC00499,BCL6,KCNN3,LINC00326,HLA-DPA1
234,LOC101927026,CD180,CDKN1A,PARP9,SLC11A1,CDC42EP4,SLC25A18,SLC24A3,AXL,TTYH2,ITK,VIM,IKZF1,LINC00320,COL5A3,CALB2,LOC124903183,OBI1-AS1,SASH1,SLC1A3,ADARB2,PARP9,FN1,TTYH2
235,RASL12,SLC14A1,LINC01010,ALDH1A1,RIN3,RNASET2,SCIN,ID4,DAAM2,COL15A1,GRAMD2B,TTR,TENT5A,OLIG1,CACNG5,NLRP1,ITGAL,PRDM16,ITGA8,CDH1,ATP10A,SLC14A1,CYSLTR1,SLC2A5
236,SP100,CYBRD1,FAM107B,CPAMD8,ARHGAP15,WAKMAR2,MSN,TTYH2,MMD2,RGMA,IFI16,HCK,RHBDF2,IGFBP5,ZFHX4,ABTB2,CHRNA7,TMEM51,LINC02263,ITPKB,MYO15B,PNOC,GPRIN3,LINC00320
237,ALPK1,ACY3,COL6A3,CRISPLD2,LRIG1,MIR3681HG,TMEM63A,AZGP1,ROR2,NFIA,SCD,ADGRE2,NKX6-2,XAF1,GSN,GPR149,CLDN11,LEF1,ARHGAP24,VRK2,CLEC5A,CTXND1,APOC1,ATP10A
238,BBOX1,EVI2A,NDST4,LINC00463,ARHGAP22,TMIGD3,ZFP36L2,SIPA1,PDGFRA,CD22,AXL,ROBO2,ITGA8,ITPKB,LAMA2,AXL,IRAG1,ANGPT1,LINC01821,CDKN1C,OPALIN,ACSBG1,CCL2,MX2
239,CD180,CA2,CNDP1,ANKRD37,ARHGAP31,IL1RL1,PAWR,VAV3,GRIK1,NFATC2,SEMA3B,TMC6,LURAP1L-AS1,PIK3R5,MAL,GAB3,IL1R1,CLDN5,TMEM156,CDH19,LAPTM5,C4orf19,LOC101928516,LIPG
240,OPALIN,MYRF,CD22,MECOM,SCHLAP1,LAIR1,LGR5,ABCA2,LINC00639,C3,WIF1,CTSB,CDH19,H2BC8,IGFBP7,VIM,CYBA,LINC00499,ITIH5,TTR,IRAK3,MIR3667HG,ATP10A,CYBA
241,NR2F2-AS1,SH3BP4,RASSF2,PITPNC1,HSPA1B,PLTP,MITF,SLC11A1,IL13RA1,FGF2,HLA-B,LRP4,CD163,GPX3,CDH1,ZNF385D,SLCO1A2,ITGAM,ATP10A,AHNAK,MIR3667HG,DDIT4,HIGD1B,SCHLAP1
242,TMEM156,MS4A14,P2RY8,HS3ST2,TMEM63A,FCGRT,TPD52L1,BCHE,SAMMSON,EFEMP1,PLIN5,IFNG-AS1,MECOM,HLA-B,ERMN,APCDD1,ENO4,FGFR3,GEM,ADAM28,PLIN5,PIEZO2,DPYD-AS1,SNTB1
243,STEAP4,KIT,DOCK1,SLC35F4,IFNG-AS1,CPM,IGFBP5,CA8,MT1X,DOCK10,FLI1,GNA14,UST,GLI3,CACHD1,DACH2,NPAS3,TRPC6,ROR2,ENTREP1,ALDH1A1,BST2,PSD2,SAMSN1
244,VCAN,CST3,MYH11,SERPINH1,SH3TC2,QKI,RAD51B,SLCO1C1,ITPR2,LINC02899,FOLH1,APCDD1,SPTLC3,KLHL6,ADAMTS6,LINC01265,MT1X,PLSCR4,LRP2,NWD1,SNTB1,MSN,ZNF98,LOC101928516
245,CMTM8,SAMD3,CLMN,WIF1,AASS,SLC31A2,FOXO1,ETNPPL,ITPKB,POSTN,KIT,SELENOP,CXCL16,ETS1,CCDC200,ADGRG1,GRIN3A,FOXP2,F11-AS1,MSR1,ACSBG1,TRIM38,TRPM3,HHATL
246,FYB1,LUCAT1,ITGAL,SYTL4,LINC02884,CD53,MGC4859,CD68,PLEKHB1,CDH20,LINC01931,ZCCHC24,CD44,SCIN,LPAR5,TRIM22,EYA1,NWD1,CD22,MT2A,WHRN,LINC00639,MBP,SAMMSON
247,NLRP1,ANKRD22,SCIN,H2BC18,CALB2,SRGN,SH3TC2,PRDM16-DT,GPR149,EYA1,ZFHX4-AS1,MYH11,EMP2,SLC7A7,LINC02055,EBF1,FAT4,CD99,GNA14,ADAMTS1,LINC02997,PAX6-AS1,LINC02742,WNT5A
248,ADM,TACR1,H1-3,GRIN3A,APOE,LINC01317,CSF2RA,SPP1,ANO2,MOG,CASC17,MARCHF3,GNG12,ALOX5AP,PALD1,ADAMTS17,ANLN,TMEM132C,PCED1B,RASGEF1C,LAMA1,CNP,RYR3,CSF1R
249,BNC2,CHRM5,KLHL6,SINHCAF,MIR3681HG,MT1E,GRAP2,CAPN3,RHOH,ARHGAP42,PAQR5,SLCO1A2,CASC17,ST8SIA6,SDC4,ST18,PRELP,LOC102546299,EMP2,OSMR,DSEL-AS1,BMPR1B,SLC25A18,ANO2
250,SAMMSON,CHRM2,PLEKHB1,SLC1A2,ATP13A4,ZC3HAV1,LINC00924,CCK,ATP6V0D2,CCDC200,SOCS6,MOG,GPR149,STX11,AGMO,TSHZ2,PPP1R3C,NIBAN1,NLRP1,LHFPL2,CTXND1,RUNX2,TM4SF18,HCLS1
251,C3,PDE7B-AS1,LY96,PCAT1,ST8SIA6,GPRC5B,HLA-DRA,ACSM5,NOTCH3,NOTCH3,DOCK2,LOC102724768,VIM,C1QB,NUPR1,CD96,CLMN,SYK,KLF2,KCNMB1,NCKAP1L,CAPN3,MOG,SYK
252,MCAM,LINC01317,LINC00548,SEMA5A,MSR1,APBB1IP,TMEM132C,IL13RA1,ITGB2,SEMA6A,ITIH5,UACA,LINC00548,CDH1,TSHZ2,SYK,LINC02232,RHBDF2,CDH20,FLT1,IQGAP2,FIRRE,LINC02899,KCNE4
253,PRKCH,ABTB2,FCGBP,AQP4,ALDH1L1,CPB2,ITIH5,BTNL9,RASGEF1C,ATP10A,COL21A1,SLA,STAB1,PARP14,SLC39A12,YAP1,F11-AS1,RIPOR3,LINC03002,LTBP2,LITAF,ARHGEF26,RASSF2,NOTCH3
254,NPSR1-AS1,SYTL4,APCDD1,LINC02008,LINC00326,CNR1,PTPRC,JUNB,SCIN,SLC5A11,CD99,VAV1,MS4A4E,LOC105373170,SULF2,PLAC8,NFIA,PADI2,LOC124904701,HPN-AS1,ADAM28,ABI3BP,MARCKSL1,FKBP5
255,CYP4F12,SLC1A2,GPNMB,TYMP,IPCEF1,AGA-DT,ATP6V0D2,SEMA6A,CECR2,LINC00836,GPC3,TMC8,CCL4L2,LINC02511,LINC01010,KCNH8,LTC4S,OPALIN,SDC4,BCHE,LOC101927314,IL10RA,TMCC3,FIRRE
256,NR4A3,WNT5A,PLPP2,NDST4,MT1E,CHRM2,EBI3,COL5A3,NR2F2-AS1,GPRIN3,SMIM35,NPFFR2,LPAR1,TMEM51,NINJ2,NDST4,GLI3,SLC14A1,HCLS1,LAPTM5,LRRC63,LINC02899,RBM47,ASPA
257,FA2H,CALCR,WIPF1,GNG12,LOC105374524,TIE1,LOC105377862,CPVL,FBLN1,PRDM16,FA2H,FGD2,RHOH,SYK,NEK3,COL5A3,LAPTM5,TMEM98,DOCK2,TPRG1,RHBDF2,KIT,GPNMB,CYTH4
258,RNF152,HCLS1,IL4R,OBI1-AS1,LINC01821,SERPINB9,HLA-DPA1,EYA2,MEIS1,LINC01036,GPR34,LNC-LBCS,EZR,RMST,LINC02694,PARVG,TNFAIP8,EMX2,GRAMD2B,CNKSR3,ARHGAP25,SASH1,PEAR1,TRIM59
259,MECOM,C10orf90,FCGRT,TLR4,LUZP2,SERPINE1,RFTN2,CD58,RAB20,SLC25A48,GPC5,LOC105374438,MARCKSL1,SLC2A5,F3,SEMA5A,LOC285626,PTH1R,MYOF,INPP5D,PECAM1,LUZP2,FYB1,FGL2
260,GPC3,SOWAHD,BEST1,PMP2,MYO10,HES5,EYA4,CLIC4,BCAS1,LTC4S,SASH1,STAB1,DEPP1,FIRRE,CD22,TPRG1,MYO5B,F11-AS1,CPAMD8,LOC105377862,RHOU,CA2,SVEP1,TTR
261,LINC00326,LITAF,BAG3,SP100,EPS8,CDH20,LOC105376244,MORC1,RNASE1,SH3BP4,TSPAN15,HMOX1,MLC1,TFEC,LINC02899,SIGLEC10,FSHR,TNFAIP8,EPAS1,AQP1,GPC3,SPP1,AHNAK,CDC42EP4
262,ARHGAP25,GPRIN3,AEBP1,ADGRV1,IRAG1,LAT2,TPRG1,AEBP1,LINC02899,GRAP2,RGCC,PDLIM1,RASSF2,IFI16,LOC105377862,NKX6-2,SLC27A6,LTBP2,ALPK1,H2AC6,LTC4S,ACSS1,PCA3,SHISA6
263,RCSD1,FGF2,CD163,PAWR,DNAH11,LDB3,SNTB1,PRDM16,MCTP2,CFH,PIEZO2,SHISA8,CMTM8,LHFPL3,MEGF10,NINJ2,IRAK3,TAFA4,ADGRV1,CPVL,LINC02240,TES,LINC02997,COL15A1
264,EPCAM-DT,EVA1B,STOM,PSTPIP2,TENM1,PRELP,LINC03002,PRR5L,LOC124909494,RHBDF2,SELPLG,MLC1,CD99,GRIK1,GRAP2,NOTCH3,LINC00906,SLC39A12,PARD3B,ITIH5,COL5A3,FYB1,ADAMTS18,SLC14A1
265,DHRS3,APOD,AXL,RASSF8,BMP6,FERMT1,AGMO,COL6A3,NIBAN1,C1QB,SERPINH1,BCL6,IL4R,SLC9A9,CERCAM,TFEB,RREB1,ZFP36L2,WHRN,LPCAT2,F3,TMEM163,EMX2,CD14
266,CPA6,MEGF10,GNG12,ABTB3,HIP1,TBX3,SLC27A6,PELI1,CD82,UGT8,MRC1,EDA,HMOX1,SH3TC2,RBM47,HS3ST5,CTSZ,LMNTD1,LUCAT1,HLA-E,KCNK13,ALDH1L1,PTH1R,THEMIS
267,SMOC1,PHF21B,ITGA8,ZNF385D,PDZRN4,FAM107A,CYBRD1,SERPINA3,KCTD12,PRELP,TMEM132C,PPFIBP2,CALB2,ARHGAP30,IFNG-AS1,MILR1,PIEZO2,INPP5D,PARP4,LOC101926964,EMX2OS,GPC3,LOC107985126,PWRN1
268,ARHGAP30,C3AR1,DAPK2,C8orf34,LRRC63,LOC105369147,WNT5A,APOE,BMP6,MS4A4E,LPAR5,RREB1,LOC101928516,FGD3,EFEMP1,HMCN1,SERPINH1,RASGEF1C,LTBP1,RBM47,IFI16,MAML3,PDE1C,PLPP2
269,CERCAM,LILRA4,TRIM56,COL25A1,CDC42EP4,LINC02997,CYBA,HMOX1,VIM,NIBAN1,IGFBP7,LAPTM5,EDNRA,APOC1,TTR,CHODL,CD82,RASSF2,FYB1,CASP10,SLC6A13,PRELID2,TNFAIP8,SEPTIN4-AS1
270,LINC03002,PTN,SEPTIN4-AS1,NKD1,COLEC12,NOTCH3,SAMMSON,SLC22A3,CD14,JUNB,LINC01091,LIPG,IL10RA,CCDC200,PLSCR4,RANBP3L,MYO1E,EYA2,IFNG-AS1,RHBDF2,PRR18,MYO1F,HPN-AS1,ANGPT1
271,HGF,BNC2,FAM107A,RIPOR3,LINC00924,GYPC,CGNL1,SLC7A5,EMP1,TNFRSF1B,CHRM2,ITGAL,LINC01179,TMEM156,MYRF,PCAT1,ZC3HAV1,CDH1,PHYHD1,PIK3CG,TRPS1,SLC7A2,SLC25A48,FYB1
272,LAT2,SLC25A18,LGR5,CLDND1,KIAA1217,ADARB2,CDH19,CNP,AMER2,SHISA8,SLC27A6,ITK,HLA-DRA,SIRPB2,IL13RA1,STARD13-AS,CEBPD,FA2H,MOG,MGC4859,SELPLG,ATP10A,TRIM38,NDRG2
273,CARD11,ND6,PLXDC2,DDR2,MYT1,KCNK13,THSD4,HLA-DPA1,APBB1IP,KLHL6,WDFY4,COBLL1,LY96,HLA-DPA1,PTPRC,SLCO1A2,ADGRD1,UTRN,ITGB4,LAT2,ARHGAP24,CYBRD1,ERG,RASGEF1B
274,FAM222A-AS1,MAL,PTPRC,PDGFRB,PTAFR,IFI44,BNC2,SLC52A3,GGT5,LINC01010,PRDM16,CHST11,EBF1,KIF19,LINC02997,LPAR5,RMST,SCHLAP1,RCSD1,LINC03002,PRAM1,LINC01630,NWD1,SDC4
275,PRR18,ZFHX4,MUSTN1,RUNX1,B2M,ADAM28,ARHGAP42,TMCC3,SMOC1,ADAMTS14,ATP1B2,SGCZ,GCNT2,NOTCH3,PHYHD1,RERG,IGFBP5,HAMP,IL4R,ABCA8,BMPR1B,NPSR1,PCAT1,LGALS9
276,ACACB,CLMN,ADAMTS6,ROR2,TRPS1,CHST11,FGD3,FA2H,CYP27A1,TAFA4,CD96,ANGPTL4,PAMR1,LOC105376244,PTH1R,EMCN,LMNTD1,GRIN2C,MRC1,ADAMTS17,LUCAT1,SULF1,PLEKHB1,PCAT1
277,VAV3,CDH19,TIMP1,SHISA6,HLA-E,GLUL,LOC101926964,NKX6-2,TNFRSF1B,FA2H,ITPR2,MYO15B,FIRRE,POSTN,BCAS1,CD99,ARHGAP25,FLI1,PLD5,THSD4,ADGRL4,PREX1,APCDD1,STAB1
278,COL9A1,ANO2,CLIC4,SLC7A11,PMP22,SELE,TMEM156,CCL2,PPFIBP2,SMOC1,ITGA2,NXN,FAM107B,SAMD3,LINC00836,EMID1,SOX10,LINC01748,LINC01608,SCHLAP1,IGFBP7,MMD2,LOC105373335,LOC101926964
279,CDH19,COBLL1,IER3,TRPC6,LOC102546299,ASPA,COL4A5,APOC1,FCGBP,MRC2,ITGAM,LPAR5,TNFRSF10B,AIF1L,SYTL4,COL4A5,GAD2,LINC01877,CACNG5,FGFR3,HYCC1,HILPDA,SLC1A5,MAF
280,CDC42EP4,DOCK1,RNASE1,LOC124903183,ZNF385D,TMEM98,TGFB2,CDH1,FOXO1,FLT1,NKX6-2,TSHZ2,SH3BP4,GPNMB,MYOF,CXCL14,EYA4,GLI3,KIAA1755,CD163,SCIN,PLEKHG3,CD68,LINC00639
281,LINC02882,CYTIP,MILR1,STOM,SNTB1,SAMSN1,CHRNA7,NHSL1,ITGB4,VSIR,STOM,AEBP1,CPM,CSF1R,CYSLTR2,TRPM3,RCSD1,GPC3,PDGFRA,ITGB5,LINC01088,LOC101926964,RNF144B,LTBP2
282,WWTR1,IFI27,RNF152,NOTCH2,IL13RA1,ADGRD1,RUNX1,KIAA0040,ABTB3,LOC101929626,IQGAP2,SDK1,RNF125,SYTL3,PLLP,ANGPT1,CSF3R,ABCA8,TPD52L1,IQGAP2,EPS8,NHSL1,AXL,CSF2RA
283,LINC01088,ATP10A,VIM,VCAN,DOCK5,SEMA3C,GCNT2,LOC105373170,EPSTI1,CACNG5,NR2F2-AS1,MSN,GEM,PRELID2,ABTB2,TMEM98,PGM5,TNFRSF1B,APOE,LINC00351,IGFBP5,MCAM,SLCO2B1,LINC02798
284,BLNK,FGFR2,CD9,ATP8B4,SLC7A11,L3MBTL4,AXL,TGFB2,HLA-DPA1,EBF1,F11-AS1,SYTL4,F3,LPAR5,RHOJ,KANK1,COLEC12,ACSS3,CCDC200,S100B,CD38,ADGRE2,KCTD12,RHOJ
285,STK32B,SHROOM4,LITAF,EMID1,YAP1,DACH2,ITK,CERNA2,CHST11,PLIN2,LINC01098,FSHR,PMP22,VIT,LITAF,SLCO1C1,MYH11,CD96,IFI16,SULF1,MRC1,C10orf90,LCP2,CD163
286,LINC01374,PLPP3,PCAT1,CHI3L1,ADGRG1,CIITA,IKZF1,PREX2,LOC105376244,SOX6,ATP6V0D2,LRRC63,TIE1,GPRC5B,GPR37,LOC107984203,COBLL1,HBA1,FKBP5,COL5A3,ATP11C,CD96,TNFRSF11B,ERMN
